game_id,season,week,away_team,away_score,home_team,home_score,result,total,overtime,spread_line,proj_margin,abs_error,vegas_abs_error,sqd_error,vegas_sqd_error,straight_up_win,vegas_straight_up_win,ATS_win,AE_ATS_win
2024_02_LAC_CAR,2024,2,LAC,26,CAR,3,-23,29,0,-5,-22.25862946750584,0.7413705324941589,18,0.5496302664506727,324,1,1,1,1
2024_02_NO_DAL,2024,2,NO,44,DAL,19,-25,63,0,6.5,-2.5409183804385087,22.45908161956149,31.5,504.4103471941248,992.25,1,0,1,1
2024_02_TB_DET,2024,2,TB,20,DET,16,-4,36,0,7.5,-2.986318979409079,1.013681020590921,11.5,1.0275492115062512,132.25,1,0,1,1
2024_02_IND_GB,2024,2,IND,10,GB,16,6,26,0,-3,5.247275790913764,0.752724209086236,9,0.5665937349444996,81,1,0,1,1
2024_02_CLE_JAX,2024,2,CLE,18,JAX,13,-5,31,0,3,4.9481192209657205,9.94811922096572,8,98.96507603454762,64,0,0,0,0
2024_02_SF_MIN,2024,2,SF,17,MIN,23,6,40,0,-4.5,-12.261640558583489,18.261640558583487,10.5,333.4875158909014,110.25,0,0,0,0
2024_02_SEA_NE,2024,2,SEA,23,NE,20,-3,43,1,-3.5,-1.5681728535933588,1.4318271464066412,0.5,2.050128977186985,0.25,1,1,1,0
2024_02_NYJ_TEN,2024,2,NYJ,24,TEN,17,-7,41,0,-3.5,16.14174248860525,23.14174248860525,3.5,535.5402454089175,12.25,0,1,0,0
2024_02_NYG_WAS,2024,2,NYG,18,WAS,21,3,39,0,1.5,-2.893818072435561,5.893818072435561,1.5,34.73709147096803,2.25,0,1,0,0
2024_02_LA_ARI,2024,2,LA,10,ARI,41,31,51,0,-1,-6.927601413616957,37.927601413616955,32,1438.5029489901988,1024,0,0,0,0
2024_02_PIT_DEN,2024,2,PIT,13,DEN,6,-7,19,0,-3,-5.821585005497868,1.1784149945021325,4,1.3886618992674604,16,1,1,1,1
2024_02_CIN_KC,2024,2,CIN,25,KC,26,1,51,0,6.5,17.065539973286576,16.065539973286576,5.5,258.10157463326885,30.25,1,1,0,0
2024_02_CHI_HOU,2024,2,CHI,13,HOU,19,6,32,0,6,5.4270040002877735,0.5729959997122265,0,0.32832441568621384,0,1,1,0,0
2024_02_ATL_PHI,2024,2,ATL,22,PHI,21,-1,43,0,5.5,8.22958046906221,9.22958046906221,6.5,85.1851556348946,42.25,0,0,0,0
2024_03_NE_NYJ,2024,3,NE,3,NYJ,24,21,27,0,6.5,-1.5059274775353266,22.505927477535327,14.5,506.51677162407964,210.25,0,1,0,0
2024_03_NYG_CLE,2024,3,NYG,21,CLE,15,-6,36,0,6.5,13.187956298562057,19.187956298562057,12.5,368.1776669155273,156.25,0,0,0,0
2024_03_CHI_IND,2024,3,CHI,16,IND,21,5,37,0,1.5,0.0684989102912037,4.931501089708796,3.5,24.31970299779904,12.25,1,1,0,0
2024_03_HOU_MIN,2024,3,HOU,7,MIN,34,27,41,0,-2,1.733234169819161,25.266765830180837,29,638.4094555171939,841,1,0,1,1
2024_03_PHI_NO,2024,3,PHI,15,NO,12,-3,27,0,2.5,20.22914869717451,23.22914869717451,5.5,539.5933491954441,30.25,0,0,0,0
2024_03_LAC_PIT,2024,3,LAC,10,PIT,20,10,30,0,3,-2.7451589321434735,12.745158932143474,7,162.43907620559656,49,0,1,0,0
2024_03_DEN_TB,2024,3,DEN,26,TB,7,-19,33,0,6,13.6392756790776,32.6392756790776,25,1065.3223168548266,625,0,0,0,0
2024_03_GB_TEN,2024,3,GB,30,TEN,14,-16,44,0,3,-2.7044831047382107,13.29551689526179,19,176.7707695121917,361,1,0,1,1
2024_03_CAR_LV,2024,3,CAR,36,LV,22,-14,58,0,5.5,16.94132069100563,30.94132069100563,19.5,957.365326103653,380.25,0,0,0,0
2024_03_MIA_SEA,2024,3,MIA,3,SEA,24,21,27,0,4,2.1809381308473363,18.819061869152662,17,354.1570896349957,289,1,1,0,0
2024_03_DET_ARI,2024,3,DET,20,ARI,13,-7,33,0,-3,-0.6648825379985452,6.335117462001454,4,40.13371325735575,16,1,1,0,0
2024_03_BAL_DAL,2024,3,BAL,28,DAL,25,-3,53,0,-1.5,2.1387812002203166,5.138781200220317,1.5,26.407072223737757,2.25,0,1,0,0
2024_03_SF_LA,2024,3,SF,24,LA,27,3,51,0,-6,-13.648494329229816,16.648494329229816,9,277.17236343039735,81,0,0,0,0
2024_03_KC_ATL,2024,3,KC,22,ATL,17,-5,39,0,-3,-7.738482539266152,2.738482539266152,2,7.499286617865592,4,1,1,1,0
2024_03_JAX_BUF,2024,3,JAX,10,BUF,47,37,57,0,4,12.639404566843195,24.360595433156803,33,593.43860985794,1089,1,1,1,1
2024_03_WAS_CIN,2024,3,WAS,38,CIN,33,-5,71,0,7.5,12.556901352395194,17.556901352395194,12.5,308.2447850977362,156.25,0,0,0,0
